,median_mz(Da),IQR_mz(ppm),Q1_RT(s),median_RT(s),Q3_RT(s),N_samples,N_ms2-spectra,Q1_silhouette,median_silhouette,Q3_silhouette,Q1_intramodule_cosine,median_intramodule_cosine,Q3_intramodule_cosine,min_mz,max_mz,min_RT(s),max_RT(s),min_silhouette,max_silhouette,min_intramodule_cosine,max_intramodule_cosine,feat_id,11011,11012,11013,11111,11121,11131,11211,11212,11213,11221,11222,11223,11231,11232,11233,11311,11312,11313,12011,12012,12013,12111,12112,12113,12211,12212,12213,12221,12222,12223,12231,12232,12233,12311,12312,12313,13011,13012,13013,13111,13112,13113,13211,13212,13213,13221,13222,13223,13231,13232,13233,13311,13312,13313,21111_noSPE,21121_noSPE,21131_noSPE,21211_noSPE,21221_noSPE,21231_noSPE
1181,329.193155570937,1.0504739970765398,180.18079724406,181.85824110606,182.38843777275,9.0,11.0,0.912074840411702,0.9216280783063044,0.9394935637982108,0.9495991468429564,0.963003635406494,0.9786726236343384,329.1927642822265,329.1933176445805,178.77408256626,183.63726070023,0.9004575928906634,0.9428122779004952,0.8135244250297546,0.9881519675254822,1843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180,329.186666313509,0.5672726210397214,162.34341909978,162.6868222008,164.66818621254,12.0,13.0,0.7676253318786621,0.8185396194458008,0.855718195438385,0.6965875625610352,0.7990255951881409,0.9093390107154846,329.1864689590254,329.1869416123236,161.904507471072,166.144771839132,0.666614830493927,0.8585332870483399,0.604914665222168,0.972697377204895,1842.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1179,329.1590617553145,0.7856196146677564,221.596410835755,228.9635656128,234.729065145015,6.0,22.0,0.9661222249269484,0.9700853526592256,0.971209555864334,0.9154818654060364,0.9869576692581176,0.9917105436325072,329.15885621965566,329.15951179191313,216.209788669122,239.444243265129,0.8888195395469666,0.971401745080948,0.861320972442627,0.996520459651947,1841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1178,329.156750073476,0.6957730700780329,170.98570158576,175.16344716642,179.65549066161,28.0,87.0,0.8651494085788727,0.8890106678009033,0.8961873352527618,0.8175432682037354,0.953914225101471,0.9830769300460817,329.1563812255864,329.1570006772278,168.595336032888,189.526005865086,0.769686472415924,0.8971703290939331,0.2799940705299377,0.9936789870262146,1840.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1177,329.135568825075,0.5528097391937099,185.59569814302,185.78462913132,187.91427209472,3.0,5.0,0.8016806584895089,0.8047737164716484,0.8439209416762785,0.6469006538391113,0.8587074279785156,0.9581071734428406,329.1354244679484,329.1357319719204,185.373205352796,189.95048482512,0.6736894282505951,0.8550005372832926,0.5907435417175293,0.9718571901321412,1839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1176,329.120269775391,0.0927246990144257,148.60194518661,148.64080717656,149.11781063175,3.0,3.0,0.9906954765319824,0.9911530017852784,0.9925127029418944,0.9888782501220704,0.9929572343826294,0.9943299293518066,329.120269775391,329.1203247070314,148.57085559465,149.499413395902,0.9904209613800048,0.9933285236358642,0.9875186085700988,0.9947874546051024,1838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1175,329.099748544479,0.5098542228910351,176.80611565209,177.17782809828,177.24134161566002,3.0,3.0,0.7521963576308064,0.7681484565253776,0.7751011948593443,0.7401044964790344,0.8010829091072083,0.8463075160980225,329.0994643405341,329.0997663677478,176.508745695138,177.292152429564,0.7426250982940638,0.7792728378597242,0.7197783589363098,0.8613824248313904,1837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1173,329.09971618652355,2.6660016016884085,175.715564335365,176.99815871811,177.478786493295,8.0,8.0,0.901423479093586,0.9534915507287652,0.9552835469813034,0.9190396666526794,0.930957019329071,0.9912614822387696,329.09940643310534,329.1009613037111,171.974147642634,178.022414399133,0.8709591069625964,0.9553019099357278,0.9051095247268676,0.993385910987854,1835.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1174,329.099627399744,1.8557161445948365,170.05306013919,172.50340309239,174.90835913514,3.0,6.0,0.8185225938233255,0.8451513034396274,0.8626262160899956,0.8018221259117126,0.8495154976844788,0.9577767252922058,329.09919738769526,329.100067138672,169.322360957625,175.63588144874998,0.7416561551481996,0.8677047894803762,0.7090898752212524,0.9935767650604248,1836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1172,329.0883789062505,1.0432539577264266,172.134750748635,174.61518421269,177.23079141474,2.0,4.0,0.9860678017139436,0.9873479306697844,0.9886932522058488,0.9808818697929382,0.9843175411224364,0.998759627342224,329.08804931640674,329.0886306762696,171.730630398735,177.959328735828,0.9858439445495606,0.9890344560146332,0.9774344563484192,0.9991117119789124,1834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1170,328.258941650391,0.8367120241782354,183.54804518319,184.0716021309,184.14187207317,3.0,3.0,0.9677796513673136,0.9686370143649632,0.9718547338727448,0.9796554446220398,0.9835476279258728,0.987019658088684,328.2586669921872,328.2591613769535,183.129199625022,184.198088026986,0.9672652335687236,0.9737853655774136,0.978358030319214,0.9881770014762878,1832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1171,328.258941650391,0.7902280215170114,166.14193859196,166.17810514068,166.61546816922,3.0,3.0,0.998153856088119,0.99836813328842,0.9985098467152272,0.9987698793411256,0.999010443687439,0.999364972114563,328.258941650391,328.2594085693362,166.113005352984,166.965358592052,0.9980252897679384,0.9985948747713116,0.9986896514892578,0.9994831085205078,1833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1169,328.212331726894,0.821944890403594,150.82365110016,151.6110730419,152.18254425624,37.0,37.0,0.8854706883430481,0.8990693688392639,0.9159358143806458,0.8658511638641357,0.913534939289093,0.937063694000244,328.21206928274523,328.2128840539396,150.232654548648,153.286365819948,0.8320701956748963,0.9220122814178466,0.7550267577171326,0.9537180662155152,1831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1168,327.227310180664,0.2564680183343256,187.47360965109,187.86792817212,195.456065441145,4.0,4.0,0.5067570307292044,0.6692812442779541,0.6712294369935989,0.0177469886839389,0.5133256316184998,0.9962867498397828,327.2271911621098,327.22740325927776,186.912713969706,213.28212611771696,0.2158274924382567,0.6731221377849579,0.0153161147609353,0.9964789748191832,1830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1166,327.201022841743,0.5631885877465205,124.27123215294,130.22124698256,139.47829415892,52.0,209.0,0.8854132294654846,0.9134759306907654,0.9197427034378052,0.8771493434906006,0.9631279110908508,0.9879005551338196,327.2007557937306,327.2012681725592,121.455955339428,168.01873519514402,0.7371722459793091,0.9205826401710512,0.4516322910785675,0.9957634806632996,1828.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1167,327.2009821334865,0.5258935665515913,448.38846823071,482.05210270977,510.553268874645,6.0,80.0,0.2443296052515506,0.3393226414918899,0.4300597012042999,0.0,0.3312186002731323,0.4817492067813873,327.20081319248743,327.20121313227486,412.96730821230295,533.655161286333,0.0,0.4843018561601639,0.0,0.6231876611709595,1829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1164,327.1774726593385,0.5552838913485202,202.59938832618,203.17204907034,204.78722211219,15.0,18.0,0.980022832097495,0.9838802038111304,0.9863297352690402,0.9916749596595764,0.9962277412414552,0.9977341890335084,327.17716496415034,327.17777273170054,201.974964345444,211.255706835735,0.9689945387925316,0.9866497477343736,0.9703924655914308,0.998857080936432,1826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1165,327.177383422852,0.2331883218004569,197.10354890919,197.43199565505,197.820879722595,6.0,6.0,0.4564966092958522,0.6395603307947937,0.7239540128257291,0.8432151675224304,0.9114649891853333,0.9747106432914734,327.1772537231448,327.1775970458988,196.76523377991,197.966837073345,0.3816953581489097,0.7667383160151788,0.6293156147003174,0.990555703639984,1827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1163,327.1410775918125,0.5521301248032048,186.070548022725,196.4233986387,238.782706345065,33.0,120.0,0.7013962417840958,0.8051615953445435,0.8292047828435898,0.6245288252830505,0.8045960068702698,0.9343985319137572,327.14084134150335,327.141448974609,167.467422700884,247.957336903557,0.5712384343147278,0.8362224638462067,0.4328556358814239,0.979483723640442,1825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1161,327.094543457031,0.5530458076582156,96.42519726849,100.35005023572,100.66108253097,7.0,7.0,0.7325502618361105,0.7372675749915412,0.807878918554747,0.8996460437774658,0.9376072287559508,0.9814869165420532,327.0942903093308,327.0947348673889,92.711008573524,100.903472877516,0.6646293425611569,0.8139192119551385,0.8909730911254883,0.986698031425476,1823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1162,327.094360351563,0.3731960186668729,86.59872135021,87.12109258272,87.757217193585,8.0,8.0,0.975217942502944,0.9781929876651232,0.9814070298646416,0.9926589727401732,0.9950577616691588,0.997198224067688,327.0942108154298,327.09464263916016,84.62554717158599,88.59399648998401,0.9681172954321609,0.9839053865334012,0.9898794889450072,0.9984208345413208,1824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1160,326.229877139702,0.4138670183684195,180.63002064324,180.777428175,180.91608765222,3.0,3.0,0.9501166343688964,0.9505506753921508,0.9515663981437684,0.94866681098938,0.9517140984535216,0.95301616191864,326.2297943633486,326.2300373917643,180.512094617832,181.027015233996,0.949856209754944,0.9521758317947387,0.9476510286331176,0.9534502029418944,1822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1159,326.207027768018,0.2072870455271309,139.84395625686,141.5137272129,141.62769200898,5.0,5.0,0.7969458103179932,0.8363622426986694,0.853563666343689,0.6415877342224121,0.8705970644950867,0.9358049631118774,326.2069017595046,326.2072082519532,138.898762584684,142.042948890708,0.6634034514427185,0.8602940797805786,0.5131340026855469,0.9878738522529602,1821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1158,326.137481689453,0.7017955567509304,177.9815429697,180.56269421673,183.222379470825,2.0,4.0,0.9730791747570038,0.9777734279632568,0.9789434671401978,0.9601951837539672,0.973463773727417,0.9892364144325256,326.13718719482443,326.13767242431635,177.92760725115602,183.46479680632496,0.964718246459961,0.9809608101844788,0.9549313187599182,0.9942342042922974,1820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1157,326.110530997809,0.4270850302819428,82.03435018158,82.96726920702001,83.77218725777999,16.0,17.0,0.9106178440178242,0.9300727315866408,0.9345417605359742,0.9559250473976136,0.9780094623565674,0.9899948835372924,326.1102547131218,326.110668327596,80.478525997164,85.57688949204,0.8962913304435752,0.9395552172280928,0.543293833732605,0.9954636693000792,1819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1156,326.110477136291,0.4622814538416095,83.27501514050999,87.55298616984001,92.23690416909,36.0,107.0,0.8997779180874113,0.9341680838311212,0.9499806854828144,0.9214299917221068,0.9584010243415833,0.9840455055236816,326.11028267195434,326.1107144499915,78.871750427226,94.907496024138,0.8570134628599734,0.9531165790065644,0.8753301501274109,0.9935188293457032,1818.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1155,326.03739192645,0.1906781003592323,113.15916814899,113.53581526374,113.98632528876,3.0,3.0,0.7761090397834778,0.7835620641708374,0.8105525970458984,0.7416654825210571,0.8226370215415955,0.8449961543083191,326.0373138843486,326.03742578709154,112.85785045719,114.346733308776,0.771637225151062,0.826746916770935,0.7146749496459961,0.8524491786956787,1817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1154,325.248265810882,0.380591856998542,214.70981862639,215.02926423648,215.62640764809,13.0,15.0,0.6353936493396759,0.6952885389328003,0.7465476393699646,0.6025205254554749,0.6756143569946289,0.7947580218315125,325.2480654500725,325.248367818148,214.262702466,219.65561127756,0.6073795080184936,0.765430462360382,0.3795140385627746,0.8505929112434387,1816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1153,325.23447599527947,0.272524278032838,296.54303845264496,296.94920566179,298.53502764798,3.0,4.0,0.897432416677475,0.8997594714164734,0.9014122486114502,0.8933082818984985,0.8990659713745117,0.9048562049865724,325.2344114680918,325.23454349363794,296.517942274593,301.39129529094,0.8950933694839478,0.9025375962257384,0.8905564546585083,0.9076531529426576,1815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152,325.227211835168,0.5562419391818815,171.61361982918,172.11499908066,172.79716219998,15.0,15.0,0.9818521563012326,0.9861298533720152,0.9888831912200464,0.9819371700286864,0.9879668354988098,0.9931932091712952,325.2270225212459,325.2273680609357,170.914490247714,173.400357557304,0.9776654704205427,0.9893635950216536,0.9716004133224488,0.9959872961044312,1814.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151,325.211700439453,0.5630346871395102,151.55846622084,152.5043070564,152.60143902396,4.0,5.0,0.7203354835510254,0.7311621308326721,0.7359328866004944,0.0025625193957239,0.9556188583374025,0.981427013874054,325.2114990234374,325.21192626953103,151.033748508456,198.924969411864,0.2894829154014587,0.7360865950584412,0.0022399912122637,0.989399790763855,1813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150,325.200579270551,0.4363286686507976,214.840575481425,215.55730667211,216.91996839142504,3.0,4.0,0.5082248076796532,0.5596805512905121,0.6271101385354996,0.4442459642887115,0.5980278253555298,0.7223626375198364,325.2005317523563,325.20080641049145,214.271812129965,219.038965011597,0.5017245680093765,0.6623632967472076,0.3109304308891296,0.787866473197937,1812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1149,325.170867919922,0.4531231502178283,175.64729621508,177.33327128982,180.96029117202,21.0,41.0,0.9571871757507324,0.9658204317092896,0.9719370007514954,0.9510242342948914,0.976091742515564,0.986042857170105,325.170669485957,325.171160387066,174.82156612968,190.92109515762,0.9381200075149536,0.9727053642272948,0.8825233578681946,0.9940494894981384,1811.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
